#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
ERR1540389,NODE_47_length_3723_cov_1707.139057,288,418,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540393,NODE_47_length_3907_cov_991.902350,3152,3261,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540393,NODE_48_length_3723_cov_490.640428,3217,3347,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540394,NODE_57_length_1377_cov_2.022308,139,331,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540395,NODE_50_length_1116_cov_1.949952,811,1003,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540396,NODE_112_length_683_cov_2.453795,49,241,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540396,NODE_88_length_3907_cov_994.253525,2431,2540,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540396,NODE_89_length_3723_cov_374.360121,288,418,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540397,NODE_49_length_4754_cov_1042.221296,4561,4689,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540397,NODE_53_length_3907_cov_3242.752219,3223,3332,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540398,NODE_44_length_3907_cov_2349.021410,167,276,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540398,NODE_45_length_3723_cov_1037.288535,288,418,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540399,NODE_46_length_3907_cov_5913.960313,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540399,NODE_47_length_3723_cov_2970.409764,288,418,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540403,NODE_50_length_3907_cov_1176.747781,569,678,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540403,NODE_51_length_3723_cov_533.268239,3272,3402,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540404,NODE_46_length_3907_cov_1502.675979,2330,2439,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540404,NODE_47_length_3723_cov_799.281130,3322,3452,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540406,NODE_51_length_3723_cov_1314.552935,2978,3108,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540412,NODE_45_length_6724_cov_327.722732,1766,1896,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540412,NODE_48_length_4897_cov_723.777593,2296,2447,-,Col156_1,1-152/154,===============,0/0,98.70,96.71,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540415,NODE_50_length_3907_cov_5113.663185,3327,3436,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540415,NODE_51_length_3723_cov_2722.808283,2799,2929,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540416,NODE_51_length_3907_cov_2373.580940,1865,1974,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540416,NODE_52_length_3723_cov_1231.719967,2044,2174,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540425,NODE_49_length_3907_cov_4225.975457,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540425,NODE_50_length_3723_cov_2063.446517,291,421,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540427,NODE_48_length_3907_cov_2194.900000,2175,2284,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540427,NODE_49_length_3723_cov_1184.346133,128,258,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540438,NODE_59_length_3907_cov_1484.693995,3152,3261,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540438,NODE_60_length_3723_cov_852.893308,3272,3402,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540439,NODE_46_length_3907_cov_2731.430287,1092,1201,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540439,NODE_47_length_3723_cov_1470.344487,2871,3001,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540442,NODE_49_length_2301_cov_1.884892,525,634,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540446,NODE_48_length_3907_cov_2107.573368,209,318,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540446,NODE_49_length_3723_cov_1096.825014,3466,3596,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540470,NODE_47_length_2248_cov_4323.812529,1351,1543,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540472,NODE_48_length_3907_cov_4816.236815,915,1024,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540472,NODE_49_length_3723_cov_2475.417992,288,418,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540473,NODE_141_length_286_cov_0.870813,92,284,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540473,NODE_98_length_1697_cov_822.487599,1282,1474,-,Col(MP18)_1,1-193/193,===============,0/0,100.00,88.08,plasmidfinder,NC_013652,Col(MP18)_1__NC_013652,
ERR1540474,NODE_63_length_376_cov_1.531773,264,373,-,Col440I_1,2-111/114,===============,0/0,96.49,90.00,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540475,NODE_93_length_5762_cov_150.554266,3366,3496,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.84,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540475,NODE_99_length_3922_cov_136.395839,9,118,+,Col440I_1,2-111/114,===============,0/0,96.49,89.09,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540484,NODE_69_length_525_cov_1.611607,78,208,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540491,NODE_47_length_3907_cov_4629.176240,1892,2001,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540491,NODE_48_length_3723_cov_2255.837356,709,839,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540494,NODE_79_length_3525_cov_457.254350,1192,1313,+,ColRNAI_1,11-130/130,.=======/======,2/2,92.31,84.43,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540494,NODE_80_length_3428_cov_1026.237243,130,306,-,Col(VCM04)_1,1-177/177,===============,0/0,100.00,90.96,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1540494,NODE_81_length_3384_cov_696.670094,593,723,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.02,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540501,NODE_66_length_3907_cov_1369.001567,903,1012,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540501,NODE_67_length_3723_cov_474.733406,3415,3545,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540533,NODE_43_length_25241_cov_29.256517,15865,16006,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR1540547,NODE_53_length_3428_cov_1388.338108,3284,3428,+,Col(VCM04)_1,1-145/177,=============..,0/0,81.92,91.03,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1540566,NODE_50_length_3907_cov_881.560052,1930,2039,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540566,NODE_51_length_3723_cov_479.738618,2333,2463,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540567,NODE_43_length_3907_cov_618.418538,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540567,NODE_44_length_3723_cov_342.300329,3147,3277,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540568,NODE_45_length_3907_cov_2273.335248,990,1099,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540568,NODE_46_length_3723_cov_1501.100658,3060,3190,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540569,NODE_46_length_3907_cov_4034.448042,3327,3436,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540569,NODE_47_length_3723_cov_2325.645365,3271,3401,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540577,NODE_69_length_659_cov_1.957045,500,609,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540583,NODE_43_length_3907_cov_1675.708355,3327,3436,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540583,NODE_44_length_3723_cov_1031.122874,1245,1375,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540584,NODE_38_length_26103_cov_32.403865,16194,16335,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,99.30,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR1540585,NODE_51_length_3907_cov_634.983290,1,101,+,Col440I_1,10-110/114,.==============,0/0,88.60,90.10,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540585,NODE_51_length_3907_cov_634.983290,3783,3905,+,ColRNAI_1,1-123/130,===============,0/0,94.62,84.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540585,NODE_52_length_3723_cov_504.418541,156,286,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540585,NODE_63_length_1285_cov_157.799669,759,960,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1540585,NODE_64_length_1275_cov_137.962437,326,530,-,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1540589,NODE_47_length_6770_cov_72.480054,594,1107,-,IncN_1,1-514/514,===============,0/0,100.00,100.00,plasmidfinder,AY046276,IncN_1__AY046276,
ERR1540591,NODE_46_length_4670_cov_828.923797,2265,2395,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540594,NODE_46_length_4670_cov_876.036360,1134,1264,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540596,NODE_44_length_5132_cov_487.427300,610,740,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540596,NODE_49_length_3907_cov_939.725326,1122,1231,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540597,NODE_41_length_3907_cov_1657.717755,3129,3238,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540597,NODE_42_length_3723_cov_966.091607,3272,3402,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540601,NODE_11_length_170878_cov_12.733661,56820,57239,+,IncHI1A(CIT)_1_pNDM-CIT,1-420/420,===============,0/0,100.00,100.00,plasmidfinder,JX182975,IncHI1A(CIT)_1_pNDM-CIT_JX182975,
ERR1540601,NODE_34_length_45390_cov_13.598989,3786,4323,+,IncHI1B(CIT)_1_pNDM-CIT,1-538/538,===============,0/0,100.00,99.07,plasmidfinder,JX182975,IncHI1B(CIT)_1_pNDM-CIT_JX182975,
ERR1540602,NODE_39_length_6724_cov_1004.882955,2856,2986,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540602,NODE_42_length_4897_cov_793.025104,4567,4718,-,Col156_1,1-152/154,===============,0/0,98.70,96.71,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540608,NODE_44_length_3907_cov_1189.397389,3129,3238,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540608,NODE_45_length_3723_cov_663.611903,2053,2183,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540611,NODE_44_length_3907_cov_3212.885117,3350,3459,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540611,NODE_45_length_3723_cov_1561.332419,3272,3402,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540612,NODE_47_length_28564_cov_8.411683,12727,13053,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR1540612,NODE_47_length_28564_cov_8.411683,13672,14266,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR1540612,NODE_49_length_27396_cov_8.896702,26198,26827,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR1540612,NODE_72_length_4066_cov_768.553021,3055,3231,+,Col(VCM04)_1,1-177/177,===============,0/0,100.00,90.96,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1540613,NODE_35_length_30773_cov_89.084275,422,935,-,IncN_1,1-514/514,===============,0/0,100.00,100.00,plasmidfinder,AY046276,IncN_1__AY046276,
ERR1540613,NODE_48_length_3163_cov_3.475373,1721,1830,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540614,NODE_45_length_3907_cov_2125.919321,1510,1619,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540614,NODE_46_length_3723_cov_1123.713110,3271,3401,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540618,NODE_42_length_2173_cov_1282.819656,880,1072,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540621,NODE_48_length_3907_cov_583.034204,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540622,NODE_18_length_85847_cov_12.670094,59139,60023,+,p0111_1,1-885/885,===============,0/0,100.00,98.64,plasmidfinder,AP010962,p0111_1__AP010962,
ERR1540632,NODE_49_length_3907_cov_1623.300783,2295,2404,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540632,NODE_50_length_3723_cov_1081.388371,1599,1729,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540635,NODE_45_length_4742_cov_337.283387,471,753,-,Col440II_1,2-281/282,========/======,1/3,99.29,84.10,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
ERR1540635,NODE_45_length_4742_cov_337.283387,4419,4547,-,ColRNAI_1,1-128/130,========/======,4/5,96.92,81.68,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540635,NODE_48_length_3907_cov_603.954830,3621,3730,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540635,NODE_49_length_3723_cov_431.552386,2728,2858,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540637,NODE_48_length_3907_cov_1250.806005,3327,3436,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540637,NODE_49_length_3723_cov_810.176358,2996,3126,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590172,NODE_88_length_3481_cov_8349.476204,672,791,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590174,NODE_101_length_350_cov_1.113553,41,160,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590178,NODE_141_length_5244_cov_9386.056512,561,714,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1590178,NODE_164_length_2030_cov_38256.119304,1,101,+,Col440I_1,10-110/114,.==============,0/0,88.60,90.10,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1590178,NODE_351_length_147_cov_35833.871429,2,124,-,ColRNAI_1,1-123/130,===============,0/0,94.62,84.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590178,NODE_352_length_147_cov_14.528571,1,124,-,ColRNAI_1,1-123/130,========/======,1/1,94.62,83.87,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590178,NODE_353_length_147_cov_11.528571,1,123,-,ColRNAI_1,1-123/130,===============,0/0,94.62,83.74,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590178,NODE_354_length_147_cov_8.300000,2,123,-,ColRNAI_1,1-123/130,========/======,1/1,93.85,83.74,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590196,NODE_49_length_37316_cov_8.988211,13360,14244,-,p0111_1,1-885/885,===============,0/0,100.00,98.08,plasmidfinder,AP010962,p0111_1__AP010962,
ERR1590204,NODE_57_length_1201_cov_2.290036,764,894,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1590204,NODE_68_length_692_cov_1.678049,348,457,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1590204,NODE_82_length_443_cov_0.942623,115,308,-,Col(Ye4449)_1,1-194/194,===============,0/0,100.00,80.41,plasmidfinder,FJ696405,Col(Ye4449)_1__FJ696405,
ERR1592393,NODE_41_length_3406_cov_4017.002387,2851,3027,-,Col(VCM04)_1,1-177/177,===============,0/0,100.00,90.96,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1592393,NODE_44_length_2204_cov_2.275477,1592,1705,-,Col440I_1,1-114/114,===============,0/0,100.00,92.98,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1592408,NODE_47_length_2152_cov_6.875536,1106,1298,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1592417,NODE_39_length_3406_cov_579.516264,989,1165,+,Col(VCM04)_1,1-177/177,===============,0/0,100.00,90.96,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1592417,NODE_41_length_2106_cov_2.797660,807,999,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1592433,NODE_37_length_13533_cov_84.943612,11928,12188,+,IncFII_1,1-261/261,===============,0/0,100.00,99.62,plasmidfinder,AY458016,IncFII_1__AY458016,
ERR1592433,NODE_54_length_1560_cov_6.356037,82,274,+,ColpVC_1,1-193/193,===============,0/0,100.00,100.00,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1592435,NODE_39_length_5546_cov_809.146968,381,511,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1592435,NODE_39_length_5546_cov_809.146968,4931,5061,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,86.26,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1592438,NODE_56_length_752_cov_2.071736,98,290,-,ColpVC_1,1-193/193,===============,0/0,100.00,100.00,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1592439,NODE_60_length_3885_cov_446.028198,3755,3885,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,84.73,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1592442,NODE_39_length_3885_cov_872.352742,122,231,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1592443,NODE_36_length_6724_cov_480.582246,4509,4639,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1592443,NODE_42_length_4115_cov_361.170197,878,1079,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1592443,NODE_43_length_3885_cov_1042.881201,1988,2097,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1592465,NODE_47_length_5805_cov_3.700748,1831,1940,-,Col440I_1,1-110/114,===============,0/0,96.49,96.36,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1592465,NODE_47_length_5805_cov_3.700748,2560,2842,-,Col440II_1,2-281/282,========/======,1/3,99.29,80.92,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
ERR1592465,NODE_56_length_1560_cov_7.305263,82,274,+,ColpVC_1,1-193/193,===============,0/0,100.00,100.00,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1592469,NODE_23_length_73854_cov_52.107901,3897,4038,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,100.00,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR1592469,NODE_42_length_4129_cov_833.339470,1248,1452,+,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1592479,NODE_46_length_3406_cov_133.366159,5,164,-,Col(VCM04)_1,1-160/177,==============.,0/0,90.40,91.88,plasmidfinder,HM231165,Col(VCM04)_1__HM231165,
ERR1592479,NODE_52_length_2551_cov_3.115385,1124,1385,+,IncFII(S)_1,1-262/262,===============,0/0,100.00,100.00,plasmidfinder,CP000858,IncFII(S)_1__CP000858,
ERR1592483,NODE_42_length_3885_cov_1505.023499,2256,2365,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
