sra_id,collection_date,geo_loc,isolation_source,host,biosample_id,
ERR3040288,,,,,SAMEA5206555,
ERR3040289,,,,,SAMEA5206556,
ERR3040290,,,,,SAMEA5206557,
ERR3040291,,,,,SAMEA5206558,
ERR3040292,,,,,SAMEA5206559,
ERR3040293,,,,,SAMEA5206560,
ERR3040296,,,,,SAMEA5206561,
ERR3040297,,,,,SAMEA5206521,
ERR3040298,,,,,SAMEA5206592,
ERR3040299,,,,,SAMEA5206593,
ERR3040300,,,,,SAMEA5206594,
ERR3040301,,,,,SAMEA5206595,
ERR3040303,,,,,SAMEA5206596,
ERR3040304,,,,,SAMEA5206597,
ERR3040307,,,,,SAMEA5206600,
ERR3040308,,,,,SAMEA5206601,
ERR3040311,,,,,SAMEA5206604,
ERR3040312,,,,,SAMEA5206605,
ERR3040313,,,,,SAMEA5206606,
ERR3040316,,,,,SAMEA5206609,
ERR3040317,,,,,SAMEA5206610,
ERR3040319,,,,,SAMEA5206612,
ERR3040321,,,,,SAMEA5206589,
ERR3040323,,,,,SAMEA5206613,
ERR3040324,,,,,SAMEA5206614,
ERR3040334,,,,,SAMEA5206519,
ERR3040335,,,,,SAMEA5206520,
ERR3040337,,,,,SAMEA5206563,
ERR3040338,,,,,SAMEA5206564,
ERR3040339,,,,,SAMEA5206565,
ERR3040340,,,,,SAMEA5206566,
ERR3040341,,,,,SAMEA5206567,
ERR3040342,,,,,SAMEA5206568,
ERR3040343,,,,,SAMEA5206569,
ERR3040344,,,,,SAMEA5206570,
ERR3040345,,,,,SAMEA5206571,
ERR3040346,,,,,SAMEA5206572,
ERR3040347,,,,,SAMEA5206573,
ERR3040348,,,,,SAMEA5206574,
ERR3040349,,,,,SAMEA5206575,
ERR3040350,,,,,SAMEA5206576,
ERR3040351,,,,,SAMEA5206577,
ERR3040352,,,,,SAMEA5206578,
ERR3040353,,,,,SAMEA5206579,
ERR3040354,,,,,SAMEA5206580,
ERR3040355,,,,,SAMEA5206581,
ERR3040360,,,,,SAMEA5206582,
ERR3040361,,,,,SAMEA5206583,
ERR3040362,,,,,SAMEA5206584,
ERR3040363,,,,,SAMEA5206585,
ERR3040364,,,,,SAMEA5206586,
ERR3040365,,,,,SAMEA5206587,
ERR3040367,,,,,SAMEA5206615,
ERR3040368,,,,,SAMEA5206616,
ERR3040369,,,,,SAMEA5206617,
ERR3040370,,,,,SAMEA5206618,
ERR3040375,,,,,SAMEA5206620,
ERR3040379,,,,,SAMEA5206623,
ERR3040381,,,,,SAMEA5206625,
ERR3040384,,,,,SAMEA5206627,
ERR3040385,,,,,SAMEA5206628,
ERR3040391,,,,,SAMEA5206632,
ERR3040395,,,,,SAMEA5206635,
ERR3040397,,,,,SAMEA5206636,
ERR3040400,,,,,SAMEA5206638,
ERR3040403,,,,,SAMEA5206639,
ERR3040408,,,,,SAMEA5206641,
ERR304809,,,,,SAMEA1920568,
ERR304846,,,,,SAMEA1920605,
ERR3060815,,,,,SAMEA104403906,
ERR3060854,,,,,SAMEA104403924,
ERR3060883,,,,,SAMEA104403953,
ERR3060929,,,,,SAMEA104404007,
ERR3263623,,,,,SAMEA5547888,
ERR3263875,,,,,SAMEA5548140,
ERR3264089,,,,,SAMEA5548355,
ERR3397757,,,,,SAMEA5737695,
ERR3397758,,,,,SAMEA5737696,
ERR3397764,,,,,SAMEA5737702,
ERR3416414,,,,,SAMEA5757422,
ERR3489628,,,,,SAMEA5882643,
ERR3580767,,,,,SAMEA6057432,
ERR3580830,,,,,SAMEA6057495,
ERR3580920,,,,,SAMEA6057585,
ERR3580923,,,,,SAMEA6057588,
ERR3580984,,,,,SAMEA6057649,
ERR3581002,,,,,SAMEA6057667,
ERR3581049,,,,,SAMEA6057714,
ERR3581176,,,,,SAMEA6057841,
ERR3581184,,,,,SAMEA6057849,
ERR3581235,,,,,SAMEA6057900,
ERR3581290,,,,,SAMEA6057955,
ERR3581330,,,,,SAMEA6057995,
ERR3581336,,,,,SAMEA6058001,
ERR3581367,,,,,SAMEA6058032,
ERR3581381,,,,,SAMEA6058046,
ERR3581423,,,,,SAMEA6058088,
ERR3581426,,,,,SAMEA6058091,
ERR3581431,,,,,SAMEA6058096,
ERR3581443,,,,,SAMEA6058108,
ERR3581444,,,,,SAMEA6058109,
ERR3581456,,,,,SAMEA6058121,
ERR3581506,,,,,SAMEA6058172,
ERR3581516,,,,,SAMEA6058182,
ERR3581560,,,,,SAMEA6058226,
ERR3581570,,,,,SAMEA6058236,
ERR3581593,,,,,SAMEA6058259,
ERR3581626,,,,,SAMEA6058292,
ERR3581647,,,,,SAMEA6058313,
ERR3581667,,,,,SAMEA6058333,
ERR3581692,,,,,SAMEA6058358,
ERR3581715,,,,,SAMEA6058381,
ERR3581839,,,,,SAMEA6058505,
ERR3581897,,,,,SAMEA6058563,
ERR3581911,,,,,SAMEA6058577,
ERR3581957,,,,,SAMEA6058623,
ERR3635454,,,,,SAMEA6143398,
ERR3635462,,,,,SAMEA6143406,
ERR3635521,,,,,SAMEA6143465,
ERR3635994,,,,,SAMEA6143939,
ERR3636365,,,,,SAMEA6144299,
ERR3636383,,,,,SAMEA6144317,
ERR3636399,,,,,SAMEA6144333,
ERR3636414,,,,,SAMEA6144348,
ERR3637031,,,,,SAMEA6144962,
ERR3901075,,,,,SAMEA6513895,
ERR3901236,,,,,SAMEA6514158,
ERR3901250,,,,,SAMEA6514140,
ERR3901573,,,,,SAMEA6514804,
ERR3901787,,,,,SAMEA6514638,
ERR3901829,,,,,SAMEA6514686,
ERR3901854,,,,,SAMEA6514705,
ERR3902039,,,,,SAMEA6514887,
ERR3902095,,,,,SAMEA6514943,
ERR3902102,,,,,SAMEA6514950,
ERR3902398,,,,,SAMEA6514958,
ERR3902519,,,,,SAMEA6515196,
ERR3902527,,,,,SAMEA6515165,
ERR3902543,,,,,SAMEA6515200,
ERR4184160,,,,,SAMEA6870378,
ERR4184180,,,,,SAMEA6870377,
ERR4184196,,,,,SAMEA6870361,
ERR4184202,,,,,SAMEA6870375,
ERR4229329,,,,,SAMEA5532896,
ERR4229455,,,,,SAMEA5532927,
ERR4229544,,,,,SAMEA5532854,
ERR4289202,,,,,SAMEA5557285,
ERR4399190,,,,,SAMEA7112681,
ERR4399502,,,,,SAMEA7112993,
ERR4399517,,,,,SAMEA7113008,
ERR4399918,,,,,SAMEA7113409,
ERR4400146,,,,,SAMEA7113638,
ERR4400318,,,,,SAMEA7113810,
ERR4400560,,,,,SAMEA7114052,
ERR4400561,,,,,SAMEA7114053,
ERR4401390,,,,,SAMEA7114883,
ERR4401576,,,,,SAMEA7115070,
ERR4401597,,,,,SAMEA7115091,
ERR4401747,,,,,SAMEA7115241,
ERR4401809,,,,,SAMEA7115303,
ERR4401819,,,,,SAMEA7115313,
ERR460147,,,,,SAMEA2258639,
ERR4661761,,,,,SAMEA5758844,
ERR4766366,,,,,SAMEA5758859,
ERR4766396,,,,,SAMEA5758865,
ERR4766510,,,,,SAMEA5758794,
ERR4766582,,,,,SAMEA5758812,
ERR4766637,,,,,SAMEA5758826,
ERR4775363,,,,,SAMEA7501037,
ERR4832792,,,,,SAMEA7540801,
ERR4832823,,,,,SAMEA7540833,
ERR4832852,,,,,SAMEA7540862,
ERR4832890,,,,,SAMEA7540900,
ERR4832895,,,,,SAMEA7540905,
ERR4832902,,,,,SAMEA7540912,
ERR4832916,,,,,SAMEA7540927,
ERR4832917,,,,,SAMEA7540928,
ERR4832930,,,,,SAMEA7540941,
ERR4832939,,,,,SAMEA7540950,
ERR5387693,,,,,SAMEA8159333,
ERR5387694,,,,,SAMEA8159334,
ERR5751437,,,,,SAMEA8598453,
ERR5751464,,,,,SAMEA8598480,
ERR5751466,,,,,SAMEA8598482,
ERR5751471,,,,,SAMEA8598487,
ERR5751629,,,,,SAMEA8598645,
ERR5751711,,,,,SAMEA8598727,
ERR6130659,,,,,SAMEA8918775,
ERR6130665,,,,,SAMEA8918776,
ERR6752873,,,,,SAMEA10113539,
ERR6806107,,,,,SAMEA9966538,
ERR6806226,,,,,SAMEA9966657,
ERR6806723,,,,,SAMEA9967152,
ERR7197870,,,,,SAMEA10558741,
ERR7224977,,,,,SAMEA7470781,
ERR7225019,,,,,SAMEA7470835,
ERR744165,,,,,SAMEA2794477,
ERR769305,,,,,SAMEA3268968,
ERR769312,,,,,SAMEA3268975,
ERR769314,,,,,SAMEA3268977,
ERR769315,,,,,SAMEA3268978,
ERR769318,,,,,SAMEA3268981,
ERR769319,,,,,SAMEA3268982,
ERR769321,,,,,SAMEA3268984,
ERR769326,,,,,SAMEA3268989,
ERR769327,,,,,SAMEA3268990,
ERR769336,,,,,SAMEA3268999,
ERR7975474,,,,,SAMEA12274295,
ERR8098115,,,,,SAMEA12549245,
ERR8573668,,,,,SAMEA7541953,
ERR9079423,,,,,SAMEA13259547,
ERR9079849,,,,,SAMEA13259964,
ERR9288047,,,,,SAMEA13423271,
ERR9288059,,,,,SAMEA13423283,
ERR9515412,,,,,SAMEA13915304,
ERR9539494,,,,,SAMEA13991990,
ERR9629587,,,,,SAMEA8272188,
ERR9629681,,,,,SAMEA8272264,
ERR9629695,,,,,SAMEA8272277,
ERR9629777,,,,,SAMEA8272316,
ERR9629821,,,,,SAMEA8272507,
ERR9629880,,,,,SAMEA8272369,
ERR9629883,,,,,SAMEA8272536,
ERR9648581,,,,,SAMEA14251729,
ERR9738129,,,,,SAMEA7817461,
ERR9738173,,,,,SAMEA7817510,
ERR9767928,,,,,SAMEA8570684,
ERR9804854,,,,,SAMEA8571752,
ERR9872133,27/3/2022,,Human, Stool,,SAMEA110176026
SRR10000948,missing,USA,missing,missing,SAMN12604319,
SRR10001030,missing,USA,missing,missing,SAMN12604208,
SRR10001092,missing,USA,missing,missing,SAMN12604810,
SRR10001174,missing,USA,missing,missing,SAMN12604321,
SRR10001394,missing,USA,missing,missing,SAMN12603708,
SRR10002186,missing,USA,missing,missing,SAMN12610057,
SRR10003116,missing,USA,missing,missing,SAMN12609738,
SRR10003124,missing,USA,missing,missing,SAMN12609711,
SRR10003387,missing,USA,missing,missing,SAMN12609709,
SRR10005171,missing,USA,missing,missing,SAMN12610349,
SRR10005262,2018-04,USA:MA,stool,Homo sapiens,SAMN12610409,
SRR10005434,missing,USA,missing,missing,SAMN12610265,
SRR10006301,missing,USA,missing,missing,SAMN12610494,
SRR10006860,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12610830,
SRR10006891,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12610819,
SRR10007519,missing,USA,missing,missing,SAMN12611364,
SRR10008290,2019,USA:WV,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12611497
SRR10008969,missing,USA,missing,missing,SAMN12613428,
SRR10009541,missing,USA,missing,missing,SAMN12614893,
SRR10009890,missing,USA,missing,missing,SAMN12616703,
SRR10011111,missing,USA,missing,missing,SAMN12617555,
SRR10011445,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12617887,
SRR10012210,missing,USA,missing,missing,SAMN12620709,
SRR10012536,missing,USA,missing,missing,SAMN12627656,
SRR10013020,21/2/2019,USA:MN,Porcine Lung,,SAMN12628302,
SRR10013026,19/2/2019,USA:SD,Porcine Feces,,SAMN12628299,
SRR10013113,11/2/2019,USA:MN,Porcine Intestine,,SAMN12628314,
SRR10013452,21/2/2019,USA:MN,Porcine Colon,,SAMN12628472,
SRR10013604,missing,USA,missing,missing,SAMN12621047,
SRR10015907,missing,USA,missing,missing,SAMN12627338,
SRR10016078,missing,USA,missing,missing,SAMN12627725,
SRR10016088,missing,USA,missing,missing,SAMN12627916,
SRR10017246,missing,USA,missing,missing,SAMN12628215,
SRR10018159,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12629090,
SRR10018187,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12629077,
SRR10018194,2019-07,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12629086,
SRR10018262,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12629138,
SRR10018516,missing,USA,missing,missing,SAMN12629269,
SRR10018710,missing,USA,missing,missing,SAMN12629388,
SRR10018712,missing,USA,missing,missing,SAMN12629385,
SRR10018721,missing,USA,missing,missing,SAMN12629390,
SRR10018723,missing,USA,missing,missing,SAMN12629411,
SRR10018726,missing,USA,missing,missing,SAMN12629408,
SRR10018912,missing,USA,missing,missing,SAMN12629515,
SRR10018979,missing,USA,missing,missing,SAMN12629512,
SRR10018992,2019-08,United Kingdom: United Kingdom,,Homo sapiens,SAMN12631196,
SRR10019322,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12631168,
SRR10024049,missing,USA,missing,missing,SAMN12641483,
SRR10024239,missing,USA,missing,missing,SAMN12641736,
SRR10026069,missing,USA,missing,missing,SAMN12643087,
SRR10026072,missing,USA,missing,missing,SAMN12643090,
SRR10026074,missing,USA,missing,missing,SAMN12643106,
SRR10026530,missing,USA,missing,missing,SAMN12644592,
SRR10028575,missing,USA,missing,missing,SAMN12647209,
SRR10030029,missing,USA,missing,missing,SAMN12647599,
SRR10031133,missing,USA,missing,missing,SAMN12648067,
SRR10031195,missing,USA,missing,missing,SAMN12648107,
SRR10031276,missing,USA,missing,missing,SAMN12648194,
SRR10031507,missing,USA,missing,missing,SAMN12648775,
SRR10032573,missing,USA,missing,missing,SAMN12648901,
SRR10034315,missing,USA,missing,missing,SAMN12655320,
SRR10034318,missing,USA,missing,missing,SAMN12655334,
SRR10035836,missing,USA,missing,missing,SAMN12657842,
SRR10035889,missing,USA,missing,missing,SAMN12657875,
SRR10036408,missing,USA,missing,missing,SAMN12658494,
SRR10037180,2018-10,Canada,intestine (Sus scrofa domesticus),,SAMN12660000,
SRR10037214,2018-11,Canada,feces (Sus scrofa domesticus),,SAMN12660052,
SRR10037241,28/12/2018,USA:PA,feces (Bos taurus),,SAMN12660055,
SRR10037298,Missing,USA,Missing,Missing,SAMN12636709,
SRR10038000,2019,USA:PA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12638072
SRR10038940,missing,USA,missing,missing,SAMN12661296,
SRR10042383,14/11/2012,Lebanon,stool,Homo sapiens,SAMN12661923,
SRR10042880,31/7/2012,Lebanon,stool,Homo sapiens,SAMN12662159,
SRR10049444,missing,USA,missing,missing,SAMN12662497,
SRR10049916,missing,USA,missing,missing,SAMN12662948,
SRR10049981,missing,USA,missing,missing,SAMN12663020,
SRR10050048,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12663081,
SRR10050074,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12663089,
SRR10050094,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12663138,
SRR10051119,missing,USA,missing,missing,SAMN12668240,
SRR10051122,missing,USA,missing,missing,SAMN12668241,
SRR10051127,25/6/2018,Cambodia,,,SAMN12668245,
SRR10053708,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12669747,
SRR10059561,missing,USA,missing,missing,SAMN12684383,
SRR10060646,missing,USA,missing,missing,SAMN12684970,
SRR10060656,missing,USA,missing,missing,SAMN12684999,
SRR10061031,missing,USA,missing,missing,SAMN12685276,
SRR10061089,missing,USA,missing,missing,SAMN12685375,
SRR10062490,2019,USA:ID,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12684478
SRR10062953,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12686816,
SRR10062954,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12686800,
SRR10063013,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12686831,
SRR10063212,missing,USA,missing,missing,SAMN12687025,
SRR10063324,missing,USA,missing,missing,SAMN12687061,
SRR10065879,missing,USA,missing,missing,SAMN12690537,
SRR10066665,missing,USA,missing,missing,SAMN12691268,
SRR10067960,missing,USA,missing,missing,SAMN12692794,
SRR10068193,missing,USA,missing,missing,SAMN12693000,
SRR10068209,missing,USA,missing,missing,SAMN12693027,
SRR10068616,missing,USA,missing,missing,SAMN12695615,
SRR10068922,missing,USA,missing,missing,SAMN12695953,
SRR10068981,missing,USA,missing,missing,SAMN12695974,
SRR10069009,,USA,missing,missing,SAMN12696075,
SRR10069029,missing,USA,missing,missing,SAMN12696131,
SRR10072438,missing,USA,missing,missing,SAMN12700009,
SRR10072440,missing,USA,missing,missing,SAMN12700007,
SRR10072528,missing,USA,missing,missing,SAMN12700494,
SRR10072554,missing,USA,missing,missing,SAMN12700510,
SRR10075132,missing,USA,missing,missing,SAMN12702436,
SRR10075307,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12702729,
SRR10080194,missing,USA,missing,missing,SAMN12709163,
SRR10084919,12/11/2018,USA:OH,bovine mesenteric lymph node,,SAMN12715334,
SRR10084926,13/11/2018,USA:OH,,,SAMN12715338,
SRR10084998,13/5/2019,USA:SD,porcine intestine (Sus scrofa domesticus),,SAMN12715497,
SRR10085072,10/5/2019,USA:SD,porcine intestine (Sus scrofa domesticus),,SAMN12715505,
SRR10085893,1/7/2019,USA:SD,,,SAMN12716030,
SRR10087809,missing,USA,missing,missing,SAMN12716896,
SRR10088401,missing,USA,missing,missing,SAMN12717649,
SRR10088409,missing,USA,missing,missing,SAMN12717659,
SRR10089883,missing,USA,missing,missing,SAMN12719118,
SRR10090203,missing,USA,missing,missing,SAMN12719243,
SRR10090205,missing,USA,missing,missing,SAMN12719242,
SRR10092285,missing,,missing,missing,SAMN12721812,
SRR10093194,missing,USA,missing,missing,SAMN12722758,
SRR10094644,missing,USA,missing,missing,SAMN12722912,
SRR10095835,missing,USA,missing,missing,SAMN12723771,
SRR10095847,missing,USA,missing,missing,SAMN12723811,
SRR10095885,missing,USA,missing,missing,SAMN12723865,
SRR10096384,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12724401,
SRR10096471,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12724488,
SRR10096512,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12724521,
SRR10096548,missing,USA,missing,missing,SAMN12725126,
SRR10096825,missing,USA,missing,missing,SAMN12725643,
SRR10097221,missing,USA,missing,missing,SAMN12726112,
SRR10097223,missing,USA,missing,missing,SAMN12726106,
SRR10100114,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12730840,
SRR10100118,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12730836,
SRR10108404,missing,USA,missing,missing,SAMN12739108,
SRR10113031,missing,USA,missing,missing,SAMN12741616,
SRR10113616,2019,USA:NC,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12741529
SRR10115970,missing,USA,missing,missing,SAMN12744867,
SRR10116012,missing,USA,missing,missing,SAMN12745418,
SRR10116840,22/8/2019,USA:TN,Pork chop,,SAMN12746093,
SRR10118998,missing,USA,missing,missing,SAMN12747670,
SRR10119678,missing,USA,missing,missing,SAMN12748462,
SRR10120281,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12751110,
SRR10120293,2019-08,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12751134,
SRR10123363,missing,USA,missing,missing,SAMN12765150,
SRR10123371,missing,USA,missing,missing,SAMN12766360,
SRR10123854,2018-01,United Kingdom: United Kingdom,human,Homo sapiens,SAMN09403903,
SRR10124951,missing,USA,missing,missing,SAMN12767025,
SRR10126377,missing,USA,missing,missing,SAMN12768378,
SRR10126735,missing,USA,missing,missing,SAMN12768577,
SRR10129537,2019,USA:CA,Comminuted Turkey,,SAMN12771453,
SRR10129670,missing,USA,missing,missing,SAMN12771798,
SRR10130125,missing,USA,missing,missing,SAMN12772834,
SRR10131511,missing,USA,missing,missing,SAMN12773999,
SRR10133164,missing,USA,missing,missing,SAMN12775393,
SRR10133386,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12775817,
SRR10133408,2019-09,United Kingdom: United Kingdom,,Homo sapiens,SAMN12776295,
SRR10133417,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12776339,
SRR10136036,missing,USA,missing,missing,SAMN12779957,
SRR10136199,missing,USA,missing,missing,SAMN12780932,
SRR10136225,missing,USA,missing,missing,SAMN12780948,
SRR10136325,missing,USA,missing,missing,SAMN12781006,
SRR10138322,missing,USA,missing,missing,SAMN12783340,
SRR10139548,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12783679,
SRR10139590,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12783703,
SRR10152120,missing,USA,missing,missing,SAMN12796644,
SRR10152563,missing,USA,missing,missing,SAMN12797192,
SRR10152611,Missing,USA,Missing,Missing,SAMN12797578,
SRR10153203,missing,USA,missing,missing,SAMN12797805,
SRR10155275,missing,USA,missing,missing,SAMN12799247,
SRR10156075,2019,USA:MN,animal-swine-market swine,,SAMN12798114,
SRR10156107,2019,USA:OK,animal-swine-market swine,,SAMN12798150,
SRR10156139,2019,USA:KS,animal-swine-market swine,,SAMN12798141,
SRR10156340,missing,USA,missing,missing,SAMN12802142,
SRR10156610,missing,USA,missing,missing,SAMN12802255,
SRR10158213,missing,USA,missing,missing,SAMN12807608,
SRR10160695,missing,USA,missing,missing,SAMN12816762,
SRR10160701,missing,USA,missing,missing,SAMN12816765,
SRR10160728,missing,USA,missing,missing,SAMN12816776,
SRR10162484,missing,USA,missing,missing,SAMN12818710,
SRR10163311,missing,USA,missing,missing,SAMN12821042,
SRR10164592,2019,USA:IA,animal-swine-market swine,,SAMN12821641,
SRR10164878,missing,USA,missing,missing,SAMN12822370,
SRR10165274,2019,USA:IL,animal-swine-market swine,,SAMN12821604,
SRR10165293,2019,,animal-swine-market swine,,SAMN12821596,
SRR10166518,missing,USA,missing,missing,SAMN12823251,
SRR10166528,missing,USA,missing,missing,SAMN12823318,
SRR10172159,15/11/2011,Thailand: Chiang Mai,Pig feces,,SAMN12827935,
SRR10172161,20/12/2011,Thailand: Chiang Mai,Pig feces,,SAMN12827933,
SRR10172183,2/9/2013,Thailand: Chiang Mai,Farmed pig,,SAMN12827929,
SRR10172188,15/6/2011,Thailand: Chiang Mai,Pig feces,,SAMN12827942,
SRR10173223,missing,USA,missing,missing,SAMN12830306,
SRR10174320,missing,USA,missing,missing,SAMN12831134,
SRR10174356,missing,USA,missing,missing,SAMN12831156,
SRR10175047,missing,USA,missing,missing,SAMN12831366,
SRR10176058,missing,USA,missing,missing,SAMN12832954,
SRR10177386,missing,USA,missing,missing,SAMN12839037,
SRR10177395,missing,USA,missing,missing,SAMN12839059,
SRR10179325,missing,USA,missing,missing,SAMN12842465,
SRR10179330,missing,USA,missing,missing,SAMN12842475,
SRR10179678,missing,USA,missing,missing,SAMN12842485,
SRR10179683,missing,,missing,missing,SAMN12842483,
SRR10186943,missing,USA,missing,missing,SAMN12854424,
SRR10189395,missing,USA,missing,missing,SAMN12856388,
SRR10189755,7/5/2018,Mexico,Ground beef,Bovine,SAMN12857424,
SRR10190178,missing,USA,missing,missing,SAMN12858776,
SRR10190355,missing,USA,missing,missing,SAMN12857051,
SRR10190407,missing,USA,missing,missing,SAMN12856687,
SRR10192543,2019,USA:NC,Product-Raw-Intact-Pork,,SAMN12858279,
SRR10197333,missing,USA,missing,missing,SAMN12863729,
SRR10197338,missing,USA,missing,missing,SAMN12863763,
SRR10198880,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12868826,
SRR10198929,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12868877,
SRR10198975,2019,USA:UT,Product-Raw-Intact-Pork,,SAMN12868821,
SRR10198982,2019,USA:IA,animal-swine-market swine,,SAMN12868785,
SRR10200157,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12870166,
SRR10203812,missing,USA,missing,missing,SAMN12873980,
SRR10209645,missing,USA,missing,missing,SAMN12879193,
SRR10212235,missing,USA,missing,missing,SAMN12882215,
SRR10215872,missing,USA,missing,missing,SAMN12889254,
SRR10217876,missing,USA,missing,missing,SAMN12897990,
SRR10222012,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12900734,
SRR10222023,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12900750,
SRR10222093,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12900831,
SRR10222103,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12900845,
SRR10222110,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12900870,
SRR10222647,2019,USA:KY,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12901244
SRR10222665,missing,USA,missing,missing,SAMN12903582,
SRR10227598,missing,USA,missing,missing,SAMN12909045,
SRR10228599,missing,USA,missing,missing,SAMN12909942,
SRR10228797,missing,USA,missing,missing,SAMN12909989,
SRR10228804,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12910550,
SRR10228821,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12910666,
SRR10228836,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12910700,
SRR10229727,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12910886,
SRR10229743,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12911008,
SRR10230172,missing,USA,missing,missing,SAMN12911145,
SRR10230199,missing,USA,missing,missing,SAMN12911187,
SRR10230203,missing,USA,missing,missing,SAMN12911176,
SRR10231336,missing,USA,,missing,SAMN12912815,
SRR10231599,missing,USA,missing,missing,SAMN12913054,
SRR10231604,missing,USA,missing,missing,SAMN12913061,
SRR10231985,missing,USA,missing,missing,SAMN12913434,
SRR10232079,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12915022,
SRR10233328,missing,USA,missing,missing,SAMN12916061,
SRR10235806,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12920455,
SRR10236697,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12924267,
SRR10237439,missing,USA,missing,missing,SAMN12930431,
SRR10237546,2018,USA:GA,Pork Chop,,SAMN12930376,
SRR10237557,2018,USA:LA,ground turkey,,SAMN12930375,
SRR10237568,2018,USA:LA,Chicken Whole - cut in lab,,SAMN12930374,
SRR10237571,2018,USA:NC,ground turkey,,SAMN12930407,
SRR10237574,2018,USA:MD,ground turkey,,SAMN12930404,
SRR10237575,2018,USA:MD,ground turkey,,SAMN12930403,
SRR10237589,2018,USA:NC,ground turkey,,SAMN12930390,
SRR10237632,2019,USA:MI,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12925425
SRR10237640,2019,USA:NY,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12925420
SRR10237652,2019,USA:IA,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN12925445
SRR10239237,missing,USA,missing,missing,SAMN12984579,
SRR10240811,18/5/2018,Canada,stool,Homo sapiens,SAMN12910077,
SRR10244448,missing,USA,missing,missing,SAMN12993132,
SRR10245482,,USA,missing,missing,SAMN12994546,
SRR10246968,missing,USA,missing,missing,SAMN12994924,
SRR10246971,missing,USA,missing,missing,SAMN12994921,
SRR10246974,missing,USA,missing,missing,SAMN12994939,
SRR10246976,missing,USA,missing,missing,SAMN12994934,
SRR10246980,missing,USA,missing,missing,SAMN12994953,
SRR10247538,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN12995346,
SRR10249918,missing,USA,missing,missing,SAMN12999560,
SRR10250670,missing,USA,missing,missing,SAMN12999736,
SRR10254165,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN13002561,
SRR10254198,2019-09,United Kingdom: United Kingdom,human,Homo sapiens,SAMN13002609,
