#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
DRR236569,NODE_42_length_6814_cov_609.180944,6301,6431,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236569,NODE_54_length_3885_cov_1541.277546,408,517,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236569,NODE_68_length_1652_cov_56.426425,481,868,+,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncFIA(HI1)_1_HI1_AF250878,
DRR236570,NODE_12_length_148486_cov_45.342556,71546,72085,-,IncHI1B(R27)_1_R27,1-540/540,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncHI1B(R27)_1_R27_AF250878,
DRR236570,NODE_12_length_148486_cov_45.342556,85162,85581,+,IncHI1A_1,1-420/420,===============,0/0,100.00,99.76,plasmidfinder,AF250878,IncHI1A_1__AF250878,
DRR236570,NODE_41_length_6814_cov_504.879568,4144,4274,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236570,NODE_54_length_3885_cov_1278.491384,1261,1370,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236570,NODE_57_length_3244_cov_60.111320,785,1172,-,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncFIA(HI1)_1_HI1_AF250878,
DRR236571,NODE_12_length_148698_cov_125.231151,63118,63537,-,IncHI1A_1,1-420/420,===============,0/0,100.00,99.76,plasmidfinder,AF250878,IncHI1A_1__AF250878,
DRR236571,NODE_12_length_148698_cov_125.231151,76614,77153,+,IncHI1B(R27)_1_R27,1-540/540,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncHI1B(R27)_1_R27_AF250878,
DRR236571,NODE_45_length_6814_cov_1433.733393,565,695,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236571,NODE_57_length_3885_cov_4025.927937,2436,2545,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236571,NODE_70_length_1652_cov_117.432060,785,1172,-,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncFIA(HI1)_1_HI1_AF250878,
DRR236572,NODE_39_length_6814_cov_407.580115,384,514,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236572,NODE_44_length_3885_cov_1028.942820,408,517,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236573,NODE_40_length_6814_cov_525.765794,4297,4427,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236574,NODE_40_length_6814_cov_1385.498447,6449,6579,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236574,NODE_46_length_3885_cov_3112.219843,210,319,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236575,NODE_39_length_6814_cov_1548.290428,6450,6580,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236575,NODE_45_length_3885_cov_3021.782768,466,575,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236576,NODE_36_length_6814_cov_1512.031514,6066,6196,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236576,NODE_42_length_3885_cov_3834.122977,3117,3226,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236577,NODE_36_length_6814_cov_588.869211,6450,6580,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236577,NODE_42_length_3885_cov_1416.192950,3151,3260,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236578,NODE_36_length_6814_cov_541.695961,6064,6194,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236578,NODE_45_length_3885_cov_1228.925849,3257,3366,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236582,NODE_40_length_6814_cov_325.932534,6064,6194,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236582,NODE_47_length_3885_cov_789.739687,3590,3699,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236583,NODE_36_length_6814_cov_679.494304,2253,2383,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236583,NODE_42_length_3885_cov_1691.420888,3171,3280,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236584,NODE_36_length_6814_cov_373.076047,3268,3398,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR236584,NODE_42_length_3885_cov_877.235509,1579,1688,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
DRR236585,NODE_35_length_34937_cov_38.742475,12390,12984,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR236585,NODE_35_length_34937_cov_38.742475,13602,13928,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR236585,NODE_41_length_23900_cov_39.861522,21904,22533,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR236585,NODE_58_length_3931_cov_739.726522,2382,2512,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,88.55,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR452350,NODE_31_length_35905_cov_370.500642,30027,30342,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
DRR452352,NODE_31_length_23645_cov_207.675032,15851,16009,+,IncB/O/K/Z_2,1-158/160,========/======,2/3,98.12,95.00,plasmidfinder,GU256641,IncB/O/K/Z_2__GU256641,
DRR452355,NODE_47_length_2144_cov_2187.845859,1339,1571,-,Col(BS512)_1,1-233/233,===============,0/0,100.00,99.57,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
DRR452358,NODE_11_length_209806_cov_81.501504,180288,180614,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452358,NODE_11_length_209806_cov_81.501504,181232,181826,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452358,NODE_11_length_209806_cov_81.501504,195480,196109,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452360,NODE_9_length_209806_cov_123.385610,180288,180614,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452360,NODE_9_length_209806_cov_123.385610,181232,181826,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452360,NODE_9_length_209806_cov_123.385610,195480,196109,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452361,NODE_8_length_209806_cov_345.168157,11739,12368,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452361,NODE_8_length_209806_cov_345.168157,26022,26616,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452361,NODE_8_length_209806_cov_345.168157,27234,27560,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452362,NODE_53_length_4648_cov_478.871979,38,168,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR452362,NODE_58_length_2144_cov_1370.539014,518,750,+,Col(BS512)_1,1-233/233,===============,0/0,100.00,99.57,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
DRR452363,NODE_8_length_209806_cov_363.791629,11739,12368,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452363,NODE_8_length_209806_cov_363.791629,26022,26616,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452363,NODE_8_length_209806_cov_363.791629,27234,27560,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452373,NODE_49_length_2354_cov_1398.470639,1494,1686,-,ColpVC_1,1-193/193,===============,0/0,100.00,84.46,plasmidfinder,JX133088,ColpVC_1__JX133088,
DRR452375,NODE_52_length_4648_cov_467.546484,4063,4193,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
DRR452375,NODE_56_length_2144_cov_1309.945907,905,1137,-,Col(BS512)_1,1-233/233,===============,0/0,100.00,99.57,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
DRR452380,NODE_10_length_209915_cov_46.545864,12422,13051,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452380,NODE_10_length_209915_cov_46.545864,26705,27299,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452380,NODE_10_length_209915_cov_46.545864,27917,28243,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452381,NODE_11_length_207847_cov_42.956014,180288,180614,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
DRR452381,NODE_11_length_207847_cov_42.956014,181232,181826,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452381,NODE_11_length_207847_cov_42.956014,195480,196109,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452386,NODE_8_length_209806_cov_125.816921,11739,12368,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
DRR452386,NODE_8_length_209806_cov_125.816921,26022,26616,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
DRR452386,NODE_8_length_209806_cov_125.816921,27234,27560,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR024391,NODE_93_length_4648_cov_58.847594,4044,4174,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR024391,NODE_98_length_3885_cov_84.885379,1443,1552,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR024956,NODE_103_length_7540_cov_2.038477,1860,2186,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR024956,NODE_103_length_7540_cov_2.038477,2805,3399,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR024956,NODE_68_length_23276_cov_1.732440,9582,10211,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR024956,NODE_73_length_21233_cov_4.655869,16448,16589,+,IncI1_1_Alpha,1-142/142,===============,0/0,100.00,99.30,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
ERR10105988,NODE_48_length_5356_cov_842.000943,438,557,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR10105988,NODE_57_length_3655_cov_522.228889,3144,3274,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR10105988,NODE_70_length_1375_cov_4.965909,933,1194,-,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.00,96.18,plasmidfinder,AJ851089,IncFII(pRSB107)_1_pRSB107_AJ851089,
ERR10109266,NODE_17_length_92014_cov_23.763231,18144,19028,+,p0111_1,1-885/885,===============,0/0,100.00,98.87,plasmidfinder,AP010962,p0111_1__AP010962,
ERR10880294,NODE_22_length_94445_cov_52.192923,21729,22613,-,p0111_1,1-885/885,===============,0/0,100.00,98.08,plasmidfinder,AP010962,p0111_1__AP010962,
ERR10880294,NODE_50_length_3885_cov_1294.840731,1320,1429,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540296,NODE_45_length_3983_cov_130.821029,394,598,+,Col8282_1,1-205/207,===============,0/0,99.03,88.78,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1540296,NODE_50_length_1545_cov_108.285235,1054,1258,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1540298,NODE_58_length_4121_cov_64.687900,2977,3181,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
ERR1540324,NODE_40_length_31734_cov_10.862179,13748,14164,+,IncA/C2_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,JN157804,IncA/C2_1__JN157804,
ERR1540324,NODE_57_length_4225_cov_482.248071,2407,2537,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540388,NODE_63_length_864_cov_1.400254,17,126,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540388,NODE_75_length_500_cov_1.763593,1,104,+,Col440I_1,10-113/114,.==============,0/0,91.23,85.58,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540391,NODE_45_length_3828_cov_1168.916022,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540391,NODE_54_length_1564_cov_4734.705058,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540401,NODE_50_length_3828_cov_550.009597,750,903,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540401,NODE_56_length_1564_cov_2429.653260,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540405,NODE_45_length_3265_cov_2315.613237,2480,2597,+,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540405,NODE_6_length_229740_cov_28.670091,201665,201991,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR1540405,NODE_6_length_229740_cov_28.670091,202609,203203,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR1540405,NODE_6_length_229740_cov_28.670091,216857,217486,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR1540410,NODE_52_length_3265_cov_2058.422522,2483,2600,-,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
ERR1540410,NODE_6_length_229556_cov_25.319489,201416,201742,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR1540410,NODE_6_length_229556_cov_25.319489,202360,202954,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR1540410,NODE_6_length_229556_cov_25.319489,216608,217237,+,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR1540420,NODE_47_length_3828_cov_961.633698,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540420,NODE_53_length_1721_cov_4579.698905,162,354,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540426,NODE_26_length_50346_cov_50.953371,9798,10058,+,IncFII_1,1-261/261,===============,0/0,100.00,100.00,plasmidfinder,AY458016,IncFII_1__AY458016,
ERR1540431,NODE_49_length_3828_cov_877.423887,1993,2146,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540431,NODE_52_length_2589_cov_4764.964172,88,280,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540432,NODE_46_length_3828_cov_1325.991202,1087,1240,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540432,NODE_52_length_1564_cov_6209.105424,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540435,NODE_51_length_3828_cov_531.576113,3645,3798,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540435,NODE_58_length_1564_cov_3269.258988,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540436,NODE_44_length_3828_cov_751.706745,1209,1362,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540436,NODE_51_length_1564_cov_3903.447288,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540443,NODE_45_length_3828_cov_1328.902959,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540443,NODE_50_length_1721_cov_7240.777981,165,357,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540443,NODE_58_length_796_cov_1.716273,696,796,-,Col440I_1,13-113/114,.==============,0/0,88.60,86.14,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
ERR1540445,NODE_47_length_3828_cov_734.544388,1810,1963,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540445,NODE_52_length_1564_cov_3550.597197,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540448,NODE_58_length_3828_cov_714.204212,720,873,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540448,NODE_65_length_1564_cov_2930.616697,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540449,NODE_36_length_37038_cov_33.174860,5509,5824,-,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
ERR1540449,NODE_59_length_3828_cov_784.088243,140,293,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540449,NODE_63_length_1564_cov_3009.689214,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540450,NODE_56_length_3828_cov_1103.425487,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540450,NODE_90_length_461_cov_4449.958333,162,354,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540452,NODE_34_length_47983_cov_29.394940,11785,12414,-,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
ERR1540452,NODE_34_length_47983_cov_29.394940,27405,27999,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
ERR1540452,NODE_34_length_47983_cov_29.394940,28618,28944,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
ERR1540455,NODE_53_length_3828_cov_1213.873101,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540455,NODE_59_length_1564_cov_3806.717855,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540456,NODE_50_length_3828_cov_672.624367,475,628,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540456,NODE_56_length_1564_cov_2484.189519,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540460,NODE_55_length_3828_cov_679.893895,1272,1425,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540460,NODE_62_length_1564_cov_2392.176722,1288,1480,-,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540468,NODE_44_length_3823_cov_2197.486385,3118,3271,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540468,NODE_51_length_1564_cov_2454.204753,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540469,NODE_75_length_3828_cov_523.687283,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
ERR1540469,NODE_84_length_1564_cov_2339.641682,85,277,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.45,plasmidfinder,JX133088,ColpVC_1__JX133088,
ERR1540482,NODE_14_length_139422_cov_20.724791,58413,58832,-,IncHI1A_1,1-420/420,===============,0/0,100.00,99.76,plasmidfinder,AF250878,IncHI1A_1__AF250878,
ERR1540482,NODE_14_length_139422_cov_20.724791,71909,72448,+,IncHI1B(R27)_1_R27,1-540/540,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncHI1B(R27)_1_R27_AF250878,
ERR1540482,NODE_29_length_44819_cov_43.918980,39033,39409,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
ERR1540482,NODE_49_length_2166_cov_2896.702250,1054,1286,+,Col(BS512)_1,1-233/233,===============,0/0,100.00,100.00,plasmidfinder,NC_010656,Col(BS512)_1__NC_010656,
ERR1540482,NODE_51_length_1761_cov_20.571853,502,889,+,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.00,100.00,plasmidfinder,AF250878,IncFIA(HI1)_1_HI1_AF250878,
ERR1540487,NODE_42_length_3828_cov_1402.434817,475,628,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
