"","id","Isolation source","Year","Source","Continent"
"542","SRR5193941","human","2017","Clinical","Europe"
"543","SRR5193977","human","2017","Clinical","Europe"
"544","SRR5194012","human","2017","Clinical","Europe"
"545","SRR5194024","human","2017","Clinical","Europe"
"546","SRR5215661","human","2017","Clinical","Europe"
"547","SRR5216053","human","2017","Clinical","Europe"
"548","SRR5216143","human","2017","Clinical","Europe"
"549","SRR5216397","human","2017","Clinical","Europe"
"550","SRR5216573","human","2017","Clinical","Europe"
"551","SRR5231234","stool","2017","Clinical","North America"
"552","SRR5238227","stool","2017","Clinical","North America"
"553","SRR5249598","stool","2017","Clinical","North America"
"554","SRR5341732","blood","2017","Clinical","North America"
"555","SRR5361187","stool","2017","Clinical","North America"
"556","SRR1814874","culture","2017","Environmental/Others","Others"
"557","SRR1814882","culture","2017","Environmental/Others","Others"
"558","SRR1816137","culture","2017","Environmental/Others","Others"
"559","SRR5382729","stool","2017","Clinical","North America"
"560","SRR5409062",NA,"2017","Clinical","North America"
"561","SRR5436962",NA,"2017","Clinical","North America"
"562","SRR5444237","Product-Raw-Intact-Pork","2017","Environmental/Others","North America"
"563",NA,"stool","2017","Clinical","North America"
"564","SRR5486223","stool","2017","Clinical","North America"
"565","SRR5486410","stool","2017","Clinical","North America"
"566","SRR5500986","blood","2017","Clinical","North America"
"567","SRR5508184","stool","2017","Clinical","North America"
"568","SRR5508260","stool","2017","Clinical","North America"
"569","SRR5508272","stool","2017","Clinical","North America"
"570","SRR5508337","stool","2017","Clinical","North America"
"571","SRR5564854","Enviromental","2017","Environmental/Others","Europe"
"572","SRR5564897","Enviromental","2017","Environmental/Others","Europe"
"573","SRR5564898","Enviromental","2017","Environmental/Others","Europe"
"574","SRR5564899","human","2017","Clinical","Europe"
"575","SRR5564900","Enviromental","2017","Environmental/Others","Europe"
"576","SRR5564901","Enviromental","2017","Environmental/Others","Europe"
"577","SRR5564902","human","2017","Clinical","Europe"
"578","SRR5564903","Enviromental","2017","Environmental/Others","Europe"
"579","SRR5564904","Enviromental","2017","Environmental/Others","Europe"
"580","SRR5564905","Enviromental","2017","Environmental/Others","Europe"
"581","SRR5564906","Enviromental","2017","Environmental/Others","Europe"
"582","SRR5564907","Enviromental","2017","Environmental/Others","Europe"
"583","SRR5564908",NA,"2017","Environmental/Others","Europe"
"584","SRR5564909","Enviromental","2017","Environmental/Others","Europe"
"585","SRR5564910","Enviromental","2017","Environmental/Others","Europe"
"586","SRR5564911","Enviromental","2017","Environmental/Others","Europe"
"587","SRR5564912","Enviromental","2017","Environmental/Others","Europe"
"588","SRR5564913","Enviromental","2017","Environmental/Others","Europe"
"589","SRR5564914","Enviromental","2017","Environmental/Others","Europe"
"590","SRR5564915","human","2017","Clinical","Europe"
"591","SRR5564916","human","2017","Clinical","Europe"
"592","SRR5564917","Enviromental","2017","Environmental/Others","Europe"
"593","SRR5564918","human","2017","Clinical","Europe"
"594","SRR5564919","Enviromental","2017","Environmental/Others","Europe"
"595","SRR5564920","Enviromental","2017","Environmental/Others","Europe"
"596","SRR5564921",NA,"2017","Environmental/Others","Europe"
"597","SRR5564922","human","2017","Clinical","Europe"
"598","SRR5565023","Enviromental","2017","Environmental/Others","Europe"
"599","SRR5565024","human","2017","Clinical","Europe"
"600","SRR5565025","Enviromental","2017","Environmental/Others","Europe"
"601","SRR5565026",NA,"2017","Environmental/Others","Europe"
"602","SRR5565027","human","2017","Clinical","Europe"
"603","SRR5565028","Enviromental","2017","Environmental/Others","Europe"
"604","SRR5565029","human","2017","Clinical","Europe"
"605","SRR5565030","human","2017","Clinical","Europe"
"606","SRR5565031","Enviromental","2017","Environmental/Others","Europe"
"607","SRR5565032","Enviromental","2017","Environmental/Others","Europe"
"608","SRR5565033","Enviromental","2017","Environmental/Others","Europe"
"609","SRR5565034","human","2017","Clinical","Europe"
"610","SRR5565035",NA,"2017","Environmental/Others","Europe"
"611","SRR5565036","human","2017","Clinical","Europe"
"612","SRR5565037","Enviromental","2017","Environmental/Others","Europe"
"613","SRR5565038","human","2017","Clinical","Europe"
"614","SRR5565039","human","2017","Clinical","Europe"
"615","SRR5565040","Enviromental","2017","Environmental/Others","Europe"
"616","SRR5565041","Enviromental","2017","Environmental/Others","Europe"
"617","SRR5572351","human","2017","Clinical","Europe"
"618","SRR5572353","Enviromental","2017","Environmental/Others","Europe"
"619","SRR5572354","Enviromental","2017","Environmental/Others","Europe"
"620","SRR5572355","human","2017","Clinical","Europe"
"621","SRR5572356","human","2017","Clinical","Europe"
"622","SRR5572357","Enviromental","2017","Environmental/Others","Europe"
"623","SRR5572358","human","2017","Clinical","Europe"
"624","SRR5572359","Enviromental","2017","Environmental/Others","Europe"
"625","SRR5572360","human","2017","Clinical","Europe"
"626","SRR5572361","Enviromental","2017","Environmental/Others","Europe"
"627","SRR5572362","human","2017","Clinical","Europe"
"628","SRR5572363","Enviromental","2017","Environmental/Others","Europe"
"629","SRR5572364","Enviromental","2017","Environmental/Others","Europe"
"630","SRR5572365","Enviromental","2017","Environmental/Others","Europe"
"631","SRR5572366","Enviromental","2017","Environmental/Others","Europe"
"632","SRR5572367","Enviromental","2017","Environmental/Others","Europe"
"633","SRR5572368","Enviromental","2017","Environmental/Others","Europe"
"634","SRR5572369","Enviromental","2017","Environmental/Others","Europe"
"635","SRR5572370","Enviromental","2017","Environmental/Others","Europe"
"636","SRR5572371","human","2017","Clinical","Europe"
"637","SRR5572372","human","2017","Clinical","Europe"
"638","SRR5572373","Enviromental","2017","Environmental/Others","Europe"
"639","SRR5572374","Enviromental","2017","Environmental/Others","Europe"
"640","SRR5572375","human","2017","Clinical","Europe"
"641","SRR5572376","human","2017","Clinical","Europe"
"642","SRR5572377","Enviromental","2017","Environmental/Others","Europe"
"643","SRR5572378","human","2017","Clinical","Europe"
"644","SRR5572379","Enviromental","2017","Environmental/Others","Europe"
"645","SRR5572380","Enviromental","2017","Environmental/Others","Europe"
"646","SRR5572381","human","2017","Clinical","Europe"
"647","SRR5572382","human","2017","Clinical","Europe"
"648","SRR5572383","human","2017","Clinical","Europe"
"649","SRR5572384","human","2017","Clinical","Europe"
"650","SRR5572385","Enviromental","2017","Environmental/Others","Europe"
"651","SRR5572386","Enviromental","2017","Environmental/Others","Europe"
"652","SRR5572387","human","2017","Clinical","Europe"
"653","SRR5572388","human","2017","Clinical","Europe"
"654","SRR5572389","Enviromental","2017","Environmental/Others","Europe"
"655","SRR5572390","human","2017","Clinical","Europe"
"656","SRR5572391","Enviromental","2017","Environmental/Others","Europe"
"657","SRR5572392","Enviromental","2017","Environmental/Others","Europe"
"658","SRR5572393","human","2017","Clinical","Europe"
"659","SRR5572394","Enviromental","2017","Environmental/Others","Europe"
"660","SRR5572395","human","2017","Clinical","Europe"
"661","SRR5572396","human","2017","Clinical","Europe"
"662","SRR5572397","Enviromental","2017","Environmental/Others","Europe"
"663","SRR5572398","human","2017","Clinical","Europe"
"664","SRR5572399","human","2017","Clinical","Europe"
"665","SRR5572400","human","2017","Clinical","Europe"
"666","SRR5572401","Enviromental","2017","Environmental/Others","Europe"
"667","SRR5572402","human","2017","Clinical","Europe"
"668","SRR5572403","human","2017","Clinical","Europe"
"669","SRR5572404","Enviromental","2017","Environmental/Others","Europe"
"670","SRR5572405","human","2017","Clinical","Europe"
"671","SRR5572406","human","2017","Clinical","Europe"
"672","SRR5572407","human","2017","Clinical","Europe"
"673","SRR5572408","Enviromental","2017","Environmental/Others","Europe"
"674","SRR5572409","human","2017","Clinical","Europe"
"675","SRR5572410","Enviromental","2017","Environmental/Others","Europe"
"676","SRR5572411","Enviromental","2017","Environmental/Others","Europe"
"677","SRR5572412","human","2017","Clinical","Europe"
"678","SRR5572415","human","2017","Clinical","Europe"
"679","SRR5572416","human","2017","Clinical","Europe"
"680","SRR5572417","Enviromental","2017","Environmental/Others","Europe"
"681","SRR5572418",NA,"2017","Environmental/Others","Europe"
"682","SRR5572419","Enviromental","2017","Environmental/Others","Europe"
"683","SRR5572420","Enviromental","2017","Environmental/Others","Europe"
"684","SRR5572421","Enviromental","2017","Environmental/Others","Europe"
"685","SRR5572422","Enviromental","2017","Environmental/Others","Europe"
"686","SRR5572423","human","2017","Clinical","Europe"
"687","SRR5572424","Enviromental","2017","Environmental/Others","Europe"
"688","SRR5572425","Enviromental","2017","Environmental/Others","Europe"
"689","SRR5572426","Enviromental","2017","Environmental/Others","Europe"
"690","SRR5572427","human","2017","Clinical","Europe"
"691","SRR5572428","Enviromental","2017","Environmental/Others","Europe"
"692","SRR5572476","human","2017","Clinical","Europe"
"693","SRR5574858",NA,"2017","Clinical","North America"
"694","SRR5585173",NA,"2017","Clinical","North America"
"695","SRR5583144","human","2017","Clinical","Europe"
"696","SRR5583235","human","2017","Clinical","Europe"
"697","SRR5583839","human","2017","Clinical","Europe"
"698","SRR5583855","human","2017","Clinical","Europe"
"699","SRR5583894","human","2017","Clinical","Europe"
"700","SRR5584020","food","2017","Environmental/Others","Europe"
"701","SRR5584772","human","2017","Clinical","Europe"
"702","SRR5584777","human","2017","Clinical","Europe"
"703","SRR5584866","human","2017","Clinical","Europe"
"704","SRR5585159","human","2017","Clinical","Europe"
"705","SRR5585350","human","2017","Clinical","Europe"
"706","SRR5585384","human","2017","Clinical","Europe"
"707","SRR5605753","stool","2017","Clinical","North America"
"708","SRR5620349","Product-Raw-Intact-Pork","2017","Environmental/Others","North America"
"709","SRR5631290","stool","2017","Clinical","North America"
"710","SRR5631558","human","2017","Clinical","Europe"
"711","SRR5631645","human","2017","Clinical","Europe"
"712","SRR5631649","food","2017","Environmental/Others","Europe"
"713","SRR5632062","human","2017","Clinical","Europe"
"714","SRR5632173","human","2017","Clinical","Europe"
"715","SRR5632268","human","2017","Clinical","Europe"
"716","SRR5632733","human","2017","Clinical","Europe"
"717","SRR5632863","human","2017","Clinical","Europe"
"718","SRR5632868","human","2017","Clinical","Europe"
"719","SRR5632933","human","2017","Clinical","Europe"
"720","SRR5632965","human","2017","Clinical","Europe"
"721","SRR5633337","human","2017","Clinical","Europe"
"722","SRR5633380","human","2017","Clinical","Europe"
"723","SRR5633383","human","2017","Clinical","Europe"
"724","SRR5633394","human","2017","Clinical","Europe"
"725","SRR5642190","stool","2017","Clinical","North America"
"726","SRR5645456","human","2017","Clinical","North America"
"727","SRR5655486","human","2017","Clinical","North America"
"728","SRR5659690","stool","2017","Clinical","North America"
"729","SRR5681048","Product-Raw-Intact-Pork","2017","Environmental/Others","North America"
"730","SRR5714162","stool","2017","Clinical","North America"
"731","SRR5725172","stool","2017","Clinical","North America"
"732","SRR5799669","stool","2017","Clinical","North America"
"733","SRR5799681","stool","2017","Clinical","North America"
"734","SRR5812031",NA,"2017","Clinical","North America"
"735","SRR5812296",NA,"2017","Clinical","North America"
"736","SRR5824268","animal-swine-market swine","2017","Environmental/Others","North America"
"737","SRR5868292","stool","2017","Clinical","North America"
"738","SRR5888646","stool","2017","Clinical","North America"
"739","SRR5907268",NA,"2017","Clinical","North America"
"740","SRR5907352",NA,"2017","Clinical","North America"
"741","SRR5921255","stool","2017","Clinical","North America"
"742","SRR5921395","stool","2017","Clinical","North America"
"743","SRR5921562","stool","2017","Clinical","North America"
"744","SRR5919602","stool","2017","Clinical","North America"
"745","SRR5920076","stool","2017","Clinical","North America"
"746","SRR5921217",NA,"2017","Clinical","North America"
"747","SRR5932665","stool","2017","Clinical","North America"
"748","SRR5938174","stool","2017","Clinical","North America"
"749","SRR5951409","stool","2017","Clinical","North America"
"750","SRR5962587","stool","2017","Clinical","North America"
"751","SRR5988773",NA,"2017","Clinical","North America"
"752","SRR5992839","human","2017","Clinical","Europe"
"753",NA,"urine","2017","Clinical","South America"
"754","SRR6039050",NA,"2017","Clinical","North America"
"755","SRR6051234",NA,"2017","Clinical","North America"
"756","SRR6051410",NA,"2017","Clinical","North America"
"757","SRR6060733",NA,"2017","Clinical","North America"
"758","SRR6062254","Enviromental","2017","Environmental/Others","Europe"
"759","SRR6062260","human","2017","Clinical","Europe"
"760","SRR6062263","human","2017","Clinical","Europe"
