FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR1968416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968510,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968549,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968635,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968643,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968647,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968669,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968670,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968716,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968804,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968825,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968877,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968894,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968944,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968960,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969001,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969008,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969016,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969058,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969059,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969065,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969121,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969126,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969145,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969164,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969177,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969180,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969208,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969217,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969254,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969290,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969308,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19693289,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969381,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969441,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969452,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969456,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969468,senterica_achtman_2,-,-,-,-,-,-,-,-
SRR1969507,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969508,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969518,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969596,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969602,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969606,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969618,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969662,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969678,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969683,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969703,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969719,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969733,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969847,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969876,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969888,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969910,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970033,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970037,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970065,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970091,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970106,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970136,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970250,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970314,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19737815,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19754884,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19854780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19868217,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888512,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19901557,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19901567,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19995728,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19995732,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19997600,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20005795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20015286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20053674,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20205635,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20231203,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20273501,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20292593,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20331173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20350258,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20414672,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20438226,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20438615,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20448002,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20676814,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20698461,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20721018,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20729812,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20749070,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20791615,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20830115,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20834525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20869142,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20869931,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21008056,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21008077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21009179,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21018943,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21052357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21070904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21085806,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21086599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21088236,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21130496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21135272,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21142641,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21147708,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21147725,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21152714,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21177792,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21190136,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21193837,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21197606,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21203763,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21204762,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21226596,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21294969,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21295016,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21297071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21297077,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21303821,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21303836,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21376944,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21376945,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21376958,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21387352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21390068,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21408158,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21408230,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21444540,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21463160,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21463216,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21464234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21464236,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21464240,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21464243,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21488199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21491231,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21507371,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21545752,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21547382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21547433,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21594991,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21618209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21618247,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21623200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21631119,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21639254,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21640914,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21640919,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21644335,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21649244,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21726321,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734086,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734089,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734115,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734324,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734441,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734465,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21734718,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21738882,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21742676,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21742687,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21785075,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21808147,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21808152,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21813839,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21813848,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21817701,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21832446,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21839471,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21859233,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21859246,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21890821,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21904997,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21904999,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21905005,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21944886,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21975952,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR21985600,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22033741,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22050388,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22054597,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22069781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22085295,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22085303,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22085362,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22085366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22085368,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22133642,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22133787,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22175784,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22195286,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22196026,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22197060,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22221289,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22230889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22262675,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22262689,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22264117,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22283062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22284560,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22284705,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22284713,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22285559,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22302393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22302394,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22340807,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22360904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22361205,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22434426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22434491,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22490006,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22509448,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22536006,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22548218,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22575514,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22578355,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22681908,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22686407,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22703895,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22720819,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22809386,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22809403,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22851332,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22852530,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22852829,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22895709,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22909506,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22909516,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22909530,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22909645,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22925076,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22929277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22929453,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22939208,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22957939,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR22966121,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23092798,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23130367,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23193421,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23194849,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23195247,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23230941,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23348834,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23350324,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23375228,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23381632,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23408076,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23496117,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23560150,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23612592,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645737,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645738,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645739,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645740,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645741,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645742,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23645743,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23686889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23694197,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23801133,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23828341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR23939247,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR24061519,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR24105405,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR24148260,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR24165874,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR24229760,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2577299,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2577640,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2577641,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2577642,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2961914,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2973725,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2989210,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048518,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048695,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048757,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048932,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048985,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3048988,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049032,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049084,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049127,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049151,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049186,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049197,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049281,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049283,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049385,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049457,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049466,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049472,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049482,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049535,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049555,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049575,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049660,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049754,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049831,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049875,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049889,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049890,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049929,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049935,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049946,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3049975,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3062674,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3062675,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3106222,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3110483,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3120734,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3159935,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3184114,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3185218,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284591,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284711,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284725,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284739,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284741,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284744,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284748,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284758,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284778,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284812,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284819,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284831,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284834,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3284845,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285055,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285252,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285360,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285376,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR3285383,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285400,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285414,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285419,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285421,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285427,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285432,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285446,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285458,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285478,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285487,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3285491,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286591,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286600,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286604,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286631,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286634,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286664,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286676,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286683,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286696,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286703,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286706,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286729,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286899,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286904,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286925,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286926,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286950,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286958,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3286969,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3295631,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3295666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3295938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3321854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3321855,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3321997,senterica_achtman_2,3235,10,19,12,9,5,310,2
SRR3322022,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322111,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322122,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322273,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322319,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322321,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322329,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322353,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322396,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322408,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322411,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322417,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322420,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322622,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322643,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322644,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322653,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322676,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322722,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR3322724,senterica_achtman_2,34,10,19,12,9,5,9,2
