#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	PNUSAS320482	"PNUSAS320482","SRS15996066"		PDT001516649.1	2022-12-07T23:49:28Z	USA		clinical	8	9	SAMN32098538	GCA_026739835.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	SAL-22-VL-SD-MN-0013	"SAL-22-VL-SD-MN-0013","SRS16002867","Sus scrofa domesticus"	4,[5],12:i:-	PDT001517094.1	2022-12-08T16:46:07Z	USA:MN	Colon (Sus scrofa domesticus)	environmental/other	7	11	SAMN32112115		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS320598	"PNUSAS320598","SRS16009812"		PDT001517800.1	2022-12-09T02:45:14Z	USA		clinical	3	6	SAMN32117956	GCA_026767975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	22WA11GT08-S1	"22WA11GT08-S1","SRS16009823"		PDT001517811.1	2022-12-09T02:45:16Z	USA:WA	turkey	environmental/other	1	2	SAMN32117959	GCA_026767775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ZJM-SC62	"ZJM-SC62"	1,4,[5],12:i:-	PDT001518243.1	2022-12-07T05:05:12Z	China: Guangdong	feces	clinical	12	5	SAMN31360530	GCA_026711045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ZJM-SC231	"ZJM-SC231"	1,4,[5],12:i:-	PDT001518245.1	2022-12-07T05:05:54Z	China: Guangdong	feces	clinical	4	23	SAMN31360527	GCA_026711085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	C148	"C148"	1,4,[5],12:i:-	PDT001518285.1	2022-12-07T05:10:59Z	China: Guangdong	feces	clinical	13	15	SAMN31360487	GCA_026711885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0552	"19ESS0552"	1,4,[5],12:i:-	PDT001518302.1	2022-12-07T05:28:11Z	China: Guangdong	feces	clinical	23	24	SAMN31360472	GCA_026714085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0542	"19ESS0542"	1,4,[5],12:i:-	PDT001518303.1	2022-12-07T05:28:11Z	China: Guangdong	feces	clinical	6	27	SAMN31360471	GCA_026714105.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0407	"19ESS0407"	1,4,[5],12:i:-	PDT001518309.1	2022-12-07T05:29:05Z	China: Guangdong	feces	clinical	17	18	SAMN31360464	GCA_026714245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0336	"19ESS0336"	1,4,[5],12:i:-	PDT001518310.1	2022-12-07T05:29:19Z	China: Guangdong	feces	clinical	12	14	SAMN31360462	GCA_026714265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0359	"19ESS0359"	1,4,[5],12:i:-	PDT001518311.1	2022-12-07T05:29:28Z	China: Guangdong	feces	clinical	4	25	SAMN31360463	GCA_026714285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0218	"19ESS0218"	1,4,[5],12:i:-	PDT001518317.1	2022-12-07T05:30:16Z	China: Guangdong	feces	clinical	8	9	SAMN31360454	GCA_026714405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0307	"19ESS0307"	1,4,[5],12:i:-	PDT001518318.1	2022-12-07T05:30:16Z	China: Guangdong	feces	clinical	21	23	SAMN31360457	GCA_026714415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0252	"19ESS0252"	1,4,[5],12:i:-	PDT001518319.1	2022-12-07T05:30:17Z	China: Guangdong	feces	clinical	15	27	SAMN31360455	GCA_026714425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0101	"19ESS0101"	1,4,[5],12:i:-	PDT001518324.1	2022-12-07T05:30:57Z	China: Guangdong	feces	clinical	10	12	SAMN31360449	GCA_026714545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	19ESS0083	"19ESS0083"	1,4,[5],12:i:-	PDT001518325.1	2022-12-07T05:31:09Z	China: Guangdong	feces	clinical	12	17	SAMN31360448	GCA_026714565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS1956	"18ESS1956"	1,4,[5],12:i:-	PDT001518337.1	2022-12-07T05:32:54Z	China: Guangdong	feces	clinical	7	8	SAMN31360434	GCA_026714805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS2006	"18ESS2006"	1,4,[5],12:i:-	PDT001518339.1	2022-12-07T05:33:05Z	China: Guangdong	feces	clinical	16	18	SAMN31360436	GCA_026714835.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0732	"18ESS0732"	1,4,[5],12:i:-	PDT001518347.1	2022-12-07T05:34:14Z	China: Guangdong	feces	clinical	4	9	SAMN31360426	GCA_026715005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0716	"18ESS0716"	1,4,[5],12:i:-	PDT001518349.1	2022-12-07T05:34:30Z	China: Guangdong	feces	clinical	3	7	SAMN31360424	GCA_026715045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0665	"18ESS0665"	1,4,[5],12:i:-	PDT001518351.1	2022-12-07T05:34:52Z	China: Guangdong	feces	clinical	8	9	SAMN31360421	GCA_026715085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0059	"18ESS0059"	1,4,[5],12:i:-	PDT001518357.1	2022-12-07T05:35:41Z	China: Guangdong	feces	clinical	4	6	SAMN31360416	GCA_026715205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0054	"18ESS0054"	1,4,[5],12:i:-	PDT001518358.1	2022-12-07T05:35:43Z	China: Guangdong	feces	clinical	0	12	SAMN31360414	GCA_026715215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0056	"18ESS0056"	1,4,[5],12:i:-	PDT001518359.1	2022-12-07T05:35:57Z	China: Guangdong	feces	clinical	0	12	SAMN31360415	GCA_026715245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0034	"18ESS0034"	1,4,[5],12:i:-	PDT001518361.1	2022-12-07T05:36:21Z	China: Guangdong	feces	clinical	4	27	SAMN31360411	GCA_026715285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	18ESS0035	"18ESS0035"	1,4,[5],12:i:-	PDT001518363.1	2022-12-07T05:36:26Z	China: Guangdong	feces	clinical	10	12	SAMN31360412	GCA_026715325.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17ESS2254	"17ESS2254"	1,4,[5],12:i:-	PDT001518365.1	2022-12-07T05:36:42Z	China: Guangdong	feces	clinical	14	14	SAMN31360409	GCA_026715365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17ESS1292	"17ESS1292"	1,4,[5],12:i:-	PDT001518366.1	2022-12-07T05:36:58Z	China: Guangdong	feces	clinical	21	20	SAMN31360407	GCA_026715385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17ESS0066	"17ESS0066"	1,4,[5],12:i:-	PDT001518374.1	2022-12-07T05:38:04Z	China: Guangdong	feces	clinical	22	30	SAMN31360399	GCA_026715545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17E208	"17E208"	1,4,[5],12:i:-	PDT001518385.1	2022-12-07T05:39:44Z	China: Guangdong	feces	clinical	2	3	SAMN31360386	GCA_026715765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17E112	"17E112"	1,4,[5],12:i:-	PDT001518389.1	2022-12-07T05:40:07Z	China: Guangdong	feces	clinical	9	11	SAMN31360384	GCA_026715845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17E034	"17E034"	1,4,[5],12:i:-	PDT001518392.1	2022-12-07T05:40:46Z	China: Guangdong	feces	clinical	10	12	SAMN31360380	GCA_026715905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17E021	"17E021"	1,4,[5],12:i:-	PDT001518395.1	2022-12-07T05:40:59Z	China: Guangdong	feces	clinical	3	2	SAMN31360378	GCA_026715965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	17E001	"17E001"	1,4,[5],12:i:-	PDT001518400.1	2022-12-07T05:41:37Z	China: Guangdong	feces	clinical	1	6	SAMN31360374	GCA_026716065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16ESS1235	"16ESS1235"	1,4,[5],12:i:-	PDT001518409.1	2022-12-07T05:42:55Z	China: Guangdong	feces	clinical	9	31	SAMN31360366	GCA_026716245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16ESS0015	"16ESS0015"	1,4,[5],12:i:-	PDT001518415.1	2022-12-07T05:43:43Z	China: Guangdong	feces	clinical	10	11	SAMN31360358	GCA_026716365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E278	"16E278"	1,4,[5],12:i:-	PDT001518416.1	2022-12-07T05:44:04Z	China: Guangdong	feces	clinical	3	6	SAMN31360355	GCA_026716385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E495	"16E495"	1,4,[5],12:i:-	PDT001518418.1	2022-12-07T05:44:16Z	China: Guangdong	feces	clinical	1	5	SAMN31360357	GCA_026716415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E275	"16E275"	1,4,[5],12:i:-	PDT001518420.1	2022-12-07T05:44:27Z	China: Guangdong	feces	clinical	9	28	SAMN31360353	GCA_026716465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E201	"16E201"	1,4,[5],12:i:-	PDT001518423.1	2022-12-07T05:44:57Z	China: Guangdong	feces	clinical	15	24	SAMN31360351	GCA_026716515.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E118	"16E118"	1,4,[5],12:i:-	PDT001518425.1	2022-12-07T05:45:01Z	China: Guangdong	feces	clinical	13	14	SAMN31360348	GCA_026716565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	16E002	"16E002"	1,4,[5],12:i:-	PDT001518431.1	2022-12-07T05:46:01Z	China: Guangdong	feces	clinical	4	6	SAMN31360342	GCA_026716685.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS2380	"15ESS2380"	1,4,[5],12:i:-	PDT001518432.1	2022-12-07T05:46:14Z	China: Guangdong	feces	clinical	4	16	SAMN31360341	GCA_026716705.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS2249	"15ESS2249"	1,4,[5],12:i:-	PDT001518433.1	2022-12-07T05:46:32Z	China: Guangdong	feces	clinical	4	14	SAMN31360340	GCA_026716725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS2044	"15ESS2044"	1,4,[5],12:i:-	PDT001518436.1	2022-12-07T05:46:43Z	China: Guangdong	feces	clinical	10	13	SAMN31360337	GCA_026716775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS1291	"15ESS1291"	1,4,[5],12:i:-	PDT001518438.1	2022-12-07T05:47:06Z	China: Guangdong	feces	clinical	18	20	SAMN31360332	GCA_026716825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS1346	"15ESS1346"	1,4,[5],12:i:-	PDT001518442.1	2022-12-07T05:47:26Z	China: Guangdong	feces	clinical	15	17	SAMN31360334	GCA_026716885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS0067	"15ESS0067"	1,4,[5],12:i:-	PDT001518448.1	2022-12-07T05:48:23Z	China: Guangdong	feces	clinical	14	24	SAMN31360325	GCA_026717025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E535	"15E535"	1,4,[5],12:i:-	PDT001518449.1	2022-12-07T05:48:45Z	China: Guangdong	feces	clinical	5	7	SAMN31360321	GCA_026717045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15ESS0009	"15ESS0009"	1,4,[5],12:i:-	PDT001518451.1	2022-12-07T05:48:59Z	China: Guangdong	feces	clinical	24	32	SAMN31360322	GCA_026717085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E510	"15E510"	1,4,[5],12:i:-	PDT001518453.1	2022-12-07T05:49:00Z	China: Guangdong	feces	clinical	5	6	SAMN31360320	GCA_026717095.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E493	"15E493"	1,4,[5],12:i:-	PDT001518454.1	2022-12-07T05:49:30Z	China: Guangdong	feces	clinical	5	7	SAMN31360319	GCA_026717145.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E325	"15E325"	1,4,[5],12:i:-	PDT001518455.1	2022-12-07T05:49:37Z	China: Guangdong	feces	clinical	2	4	SAMN31360315	GCA_026717175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E428	"15E428"	1,4,[5],12:i:-	PDT001518456.1	2022-12-07T05:49:38Z	China: Guangdong	feces	clinical	2	8	SAMN31360318	GCA_026717165.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E268	"15E268"	1,4,[5],12:i:-	PDT001518459.1	2022-12-07T05:50:18Z	China: Guangdong	feces	clinical	0	6	SAMN31360312	GCA_026717245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E269	"15E269"	1,4,[5],12:i:-	PDT001518460.1	2022-12-07T05:50:22Z	China: Guangdong	feces	clinical	0	6	SAMN31360313	GCA_026717265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E267	"15E267"	1,4,[5],12:i:-	PDT001518462.1	2022-12-07T05:50:29Z	China: Guangdong	feces	clinical	1	5	SAMN31360311	GCA_026717295.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E248	"15E248"	1,4,[5],12:i:-	PDT001518463.1	2022-12-07T05:50:40Z	China: Guangdong	feces	clinical	1	1	SAMN31360310	GCA_026717325.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E190	"15E190"	1,4,[5],12:i:-	PDT001518464.1	2022-12-07T05:51:14Z	China: Guangdong	feces	clinical	7	7	SAMN31360309	GCA_026717345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E178	"15E178"	1,4,[5],12:i:-	PDT001518465.1	2022-12-07T05:51:14Z	China: Guangdong	feces	clinical	1	2	SAMN31360306	GCA_026717365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E188	"15E188"	1,4,[5],12:i:-	PDT001518466.1	2022-12-07T05:51:14Z	China: Guangdong	feces	clinical	1	5	SAMN31360308	GCA_026717355.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	15E180	"15E180"	1,4,[5],12:i:-	PDT001518467.1	2022-12-07T05:51:20Z	China: Guangdong	feces	clinical	1	6	SAMN31360307	GCA_026717405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS1576	"14ESS1576"	1,4,[5],12:i:-	PDT001518475.1	2022-12-07T05:52:36Z	China: Guangdong	feces	clinical	14	18	SAMN31360299	GCA_026717565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS1485	"14ESS1485"	1,4,[5],12:i:-	PDT001518477.1	2022-12-07T05:52:52Z	China: Guangdong	feces	clinical	14	22	SAMN31360296	GCA_026717605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0875	"14ESS0875"	1,4,[5],12:i:-	PDT001518479.1	2022-12-07T05:53:07Z	China: Guangdong	feces	clinical	13	16	SAMN31360294	GCA_026717645.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0825	"14ESS0825"	1,4,[5],12:i:-	PDT001518480.1	2022-12-07T05:53:13Z	China: Guangdong	feces	clinical	17	18	SAMN31360292	GCA_026717665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0821	"14ESS0821"	1,4,[5],12:i:-	PDT001518483.1	2022-12-07T05:53:43Z	China: Guangdong	feces	clinical	15	17	SAMN31360291	GCA_026717725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0649	"14ESS0649"	1,4,[5],12:i:-	PDT001518485.1	2022-12-07T05:53:50Z	China: Guangdong	feces	clinical	5	9	SAMN31360288	GCA_026717755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0636	"14ESS0636"	1,4,[5],12:i:-	PDT001518486.1	2022-12-07T05:54:03Z	China: Guangdong	feces	clinical	2	6	SAMN31360287	GCA_026717785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0514	"14ESS0514"	1,4,[5],12:i:-	PDT001518488.1	2022-12-07T05:54:21Z	China: Guangdong	feces	clinical	1	10	SAMN31360283	GCA_026717825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0456	"14ESS0456"	1,4,[5],12:i:-	PDT001518493.1	2022-12-07T05:55:03Z	China: Guangdong	feces	clinical	1	5	SAMN31360280	GCA_026717925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0441	"14ESS0441"	1,4,[5],12:i:-	PDT001518494.1	2022-12-07T05:55:07Z	China: Guangdong	feces	clinical	1	5	SAMN31360279	GCA_026717945.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0420	"14ESS0420"	1,4,[5],12:i:-	PDT001518495.1	2022-12-07T05:55:15Z	China: Guangdong	feces	clinical	14	13	SAMN31360278	GCA_026717965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0339	"14ESS0339"	1,4,[5],12:i:-	PDT001518496.1	2022-12-07T05:55:49Z	China: Guangdong	feces	clinical	0	4	SAMN31360276	GCA_026717985.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0346	"14ESS0346"	1,4,[5],12:i:-	PDT001518497.1	2022-12-07T05:55:49Z	China: Guangdong	feces	clinical	6	4	SAMN31360277	GCA_026717995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0336	"14ESS0336"	1,4,[5],12:i:-	PDT001518498.1	2022-12-07T05:55:50Z	China: Guangdong	feces	clinical	2	6	SAMN31360275	GCA_026718005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0314	"14ESS0314"	1,4,[5],12:i:-	PDT001518499.1	2022-12-07T05:55:56Z	China: Guangdong	feces	clinical	1	9	SAMN31360273	GCA_026718045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0322	"14ESS0322"	1,4,[5],12:i:-	PDT001518500.1	2022-12-07T05:55:57Z	China: Guangdong	feces	clinical	0	4	SAMN31360274	GCA_026718055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0305	"14ESS0305"	1,4,[5],12:i:-	PDT001518501.1	2022-12-07T05:56:22Z	China: Guangdong	feces	clinical	10	11	SAMN31360272	GCA_026718085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	14ESS0247	"14ESS0247"	1,4,[5],12:i:-	PDT001518502.1	2022-12-07T05:56:38Z	China: Guangdong	feces	clinical	10	12	SAMN31360269	GCA_026718115.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	12ESS385	"12ESS385"	1,4,[5],12:i:-	PDT001518517.1	2022-12-07T05:58:35Z	China: Guangdong	feces	clinical	11	11	SAMN31360255	GCA_026718405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	11ESS670	"11ESS670"	1,4,[5],12:i:-	PDT001518532.1	2022-12-07T06:00:39Z	China: Guangdong	feces	clinical	8	8	SAMN31360241	GCA_026718705.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	11ESS657	"11ESS657"	1,4,[5],12:i:-	PDT001518533.1	2022-12-07T06:00:47Z	China: Guangdong	feces	clinical	4	4	SAMN31360240	GCA_026718725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	11ESS601	"11ESS601"	1,4,[5],12:i:-	PDT001518534.1	2022-12-07T06:00:58Z	China: Guangdong	feces	clinical	8	18	SAMN31360238	GCA_026718745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	11ESS525	"11ESS525"	1,4,[5],12:i:-	PDT001518538.1	2022-12-07T06:01:33Z	China: Guangdong	feces	clinical	8	18	SAMN31360235	GCA_026718825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	09ESS149	"09ESS149"	1,4,[5],12:i:-	PDT001518549.1	2022-12-07T06:03:08Z	China: Guangdong	feces	clinical	6	6	SAMN31360223	GCA_026719045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321178	"PNUSAS321178","SRS16076054"	I 4:i:-	PDT001519783.1	2022-12-10T04:42:04Z	USA		clinical	12	13	SAMN32133388		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321235	"PNUSAS321235","SRS16088769"		PDT001523295.1	2022-12-12T15:45:49Z	USA		clinical	0	17	SAMN32164238	GCA_026841075.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321346	"PNUSAS321346","SRS16097375"		PDT001523945.1	2022-12-12T22:39:44Z			clinical	13	28	SAMN32173644	GCA_026872175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321529	"PNUSAS321529","SRS16103020"	I 4:i:-	PDT001524427.1	2022-12-13T02:46:07Z			clinical	0	4	SAMN32179873		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321379	"PNUSAS321379","SRS16110478"		PDT001524520.1	2022-12-13T16:44:35Z			clinical	8	9	SAMN32188211	GCA_026878025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321478	"M-22-1988BR-2","PNUSAS321478","SRS16111746"		PDT001525086.1	2022-12-13T17:52:45Z	USA:MN		environmental/other	1	13	SAMN32189683	GCA_026881385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321477	"M-22-1988BR-1","PNUSAS321477","SRS16111793"		PDT001525109.1	2022-12-13T17:52:49Z	USA:MN		environmental/other	1	14	SAMN32189676	GCA_026880405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321637	"PNUSAS321637","SRS16112181"		PDT001525153.1	2022-12-13T18:50:01Z			clinical	0	9	SAMN32190277	GCA_026885425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321785	"PNUSAS321785","SRS16120201"		PDT001525435.1	2022-12-13T22:42:03Z	USA		clinical	2	2	SAMN32194002	GCA_026889135.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321829	"PNUSAS321829","SRS16133783"		PDT001526099.1	2022-12-14T15:41:58Z			clinical	7	1	SAMN32224757	GCA_026902245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321921	"PNUSAS321921","SRS16134433"	I 4:i:-	PDT001526201.1	2022-12-14T16:43:49Z	USA		clinical	23	8	SAMN32227107		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321966	"PNUSAS321966","SRS16137115"		PDT001526216.1	2022-12-14T17:41:28Z	USA		clinical	1	15	SAMN32228294	GCA_026903525.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	182_22	"182","182_22","ERS14260724"	Typhimurium monophasic	PDT001526312.1	2022-12-14T18:38:50Z	Czech Republic	stool	clinical	0	17	SAMEA112150820		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	T2018P45	"SRS12837563","T2018P45"		PDT001526323.1	2022-12-14T18:38:52Z	China	turtle	environmental/other	0	7	SAMN28015348	GCA_026905345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	T2018P16	"SRS12837531","T2018P16"		PDT001526355.1	2022-12-14T18:38:57Z	China	turtle	environmental/other	0	7	SAMN28015319	GCA_026906385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322022	"PNUSAS322022","SRS16137152"		PDT001526396.1	2022-12-14T18:39:04Z	USA		clinical	2	6	SAMN32228465	GCA_026904305.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322221	"PNUSAS322221","SRS16143121"	I 4:i:-	PDT001527257.1	2022-12-15T01:42:17Z			clinical	7	1	SAMN32235178		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322261	"PNUSAS322261","SRS16144995"	I 4,[5],12:i:-	PDT001527319.1	2022-12-15T01:42:27Z	USA		clinical	9	9	SAMN32235229		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS321952	"PNUSAS321952","SRS16149200"	I 4:i:-	PDT001527587.1	2022-12-15T14:48:55Z			clinical	12	14	SAMN32243730		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322284	"PNUSAS322284","SRS16149283"		PDT001527600.1	2022-12-15T15:45:33Z	USA		clinical	0	2	SAMN32243803	GCA_026924865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322286	"PNUSAS322286","SRS16149286"		PDT001527603.1	2022-12-15T15:45:33Z	USA		clinical	0	25	SAMN32243805	GCA_026923035.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS322339	"PNUSAS322339","SRS16154744"		PDT001528558.1	2022-12-15T22:43:45Z			clinical	7	22	SAMN32251735	GCA_026930645.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	1786535	"1786535","1786535.biosample","SRS16155437"	Salmonella Typhimurium - monophasic	PDT001528665.1	2022-12-16T06:39:21Z	United Kingdom: United Kingdom	human	clinical	7	29	SAMN32252537		antigen_formula=4:i:1,2,serotype=Typhimurium
